N,worst(secs),best(secs)
483,7.590000e-005,5.930001e-005
484,1.638000e-004,5.910001e-005
485,1.149000e-004,5.940002e-005
486,1.546000e-004,5.969999e-005
487,7.819998e-005,5.999999e-005
488,1.650000e-004,5.989999e-005
489,2.610000e-004,6.019999e-005
490,1.736000e-004,6.070000e-005
491,3.340000e-004,6.130000e-005
492,1.134400e-003,6.070000e-005
493,3.967000e-004,6.130000e-005
494,1.563000e-004,6.100000e-005
495,2.259000e-004,6.200001e-005
496,3.072000e-004,6.180000e-005
497,5.787000e-004,6.150000e-005
498,1.256000e-004,6.179998e-005
499,3.056000e-004,6.210001e-005
500,2.384000e-004,6.180000e-005
501,1.680000e-004,6.240001e-005
502,5.832000e-004,6.279998e-005
503,9.079999e-005,6.269998e-005
504,2.929000e-004,6.359999e-005
505,2.466000e-004,6.329999e-005
506,8.970001e-005,6.309999e-005
507,3.204000e-004,6.440000e-005
508,5.990000e-004,6.370002e-005
509,2.301000e-004,6.550000e-005
510,1.718000e-004,6.389999e-005
511,3.183000e-004,6.399999e-005
512,1.783000e-004,6.400002e-005
513,1.008100e-003,6.390002e-005
514,1.181000e-004,6.450000e-005
515,3.744000e-004,6.490000e-005
516,1.901000e-004,6.470000e-005
517,2.264700e-003,6.510000e-005
518,7.393000e-004,7.640000e-005
519,1.584000e-004,6.470000e-005
520,3.473000e-004,7.559999e-005
521,1.813900e-003,6.530000e-005
522,1.523000e-004,7.690000e-005
523,2.712000e-004,6.560000e-005
524,1.754000e-004,6.580001e-005
525,1.785000e-004,6.540000e-005
526,1.517000e-004,6.560000e-005
527,3.248000e-004,8.090000e-005
528,2.310000e-004,6.569998e-005
529,2.840000e-004,6.659998e-005
530,1.336000e-004,6.630001e-005
531,1.742000e-004,6.630001e-005
532,1.462000e-004,6.629998e-005
533,3.017000e-004,6.680001e-005
534,1.150000e-004,6.689999e-005
535,1.602000e-004,6.699999e-005
536,1.984000e-004,6.740002e-005
537,1.443000e-004,6.680001e-005
538,1.201000e-004,6.709999e-005
539,1.768000e-004,6.779999e-005
540,1.869000e-004,6.769999e-005
541,6.112000e-004,6.850000e-005
542,3.190000e-004,6.789999e-005
543,2.444700e-003,7.980000e-005
544,1.199330e-002,8.070000e-005
545,7.494000e-004,6.860000e-005
546,6.805000e-004,6.870000e-005
547,3.251000e-003,6.880000e-005
548,1.363700e-003,8.300002e-005
549,6.882000e-004,8.219999e-005
550,4.618000e-004,8.250002e-005
551,5.812000e-004,8.320002e-005
552,2.235000e-004,7.039998e-005
553,3.277000e-004,6.990001e-005
554,2.057000e-004,7.109999e-005
555,2.195000e-004,8.479998e-005
556,4.191000e-004,8.380000e-005
557,1.101100e-003,8.210001e-005
558,3.992000e-004,8.390000e-005
559,2.747000e-004,8.450000e-005
560,3.561000e-004,8.279999e-005
561,3.827000e-004,8.629999e-005
562,4.684000e-004,8.370000e-005
563,3.157000e-004,7.149999e-005
564,2.504000e-004,7.179999e-005
565,4.822000e-004,7.189999e-005
566,4.998000e-004,7.260000e-005
567,3.885000e-004,7.220000e-005
568,1.995000e-004,7.260000e-005
569,1.124000e-004,7.210000e-005
570,3.655000e-004,7.220000e-005
571,3.276000e-004,7.260000e-005
572,3.014000e-004,7.290000e-005
573,1.478000e-004,7.220000e-005
574,6.747000e-004,7.270000e-005
575,3.291000e-004,7.280000e-005
576,4.261000e-004,7.329998e-005
577,1.966000e-004,7.300000e-005
578,1.710000e-004,7.330001e-005
579,3.517000e-004,7.360001e-005
580,3.459000e-004,7.360001e-005
581,2.479000e-004,7.370001e-005
582,4.431000e-004,7.310000e-005
583,1.598000e-004,7.409998e-005
584,4.420000e-004,7.489999e-005
585,3.492000e-004,7.480002e-005
586,4.288000e-004,7.429998e-005
587,2.113000e-004,7.469999e-005
588,4.151000e-004,7.499999e-005
589,3.523000e-004,7.520002e-005
590,8.624000e-004,7.600000e-005
591,1.308000e-004,7.499999e-005
592,1.632000e-004,7.559999e-005
593,1.681000e-004,7.459999e-005
594,1.251000e-004,7.559999e-005
595,2.292000e-004,7.569999e-005
596,2.649000e-004,7.549999e-005
597,1.726000e-004,7.569999e-005
598,5.133000e-004,7.600000e-005
599,2.753000e-004,7.620000e-005
600,9.989997e-005,7.650000e-005
601,1.240000e-004,7.660000e-005
602,1.339000e-004,7.620003e-005
603,1.468000e-004,7.699998e-005
604,1.398000e-004,7.670000e-005
605,1.869000e-004,7.750001e-005
606,3.948000e-004,7.690000e-005
607,1.209000e-004,7.739998e-005
608,1.884000e-004,7.740001e-005
609,2.115000e-004,7.710001e-005
610,1.304000e-004,7.720001e-005
611,1.485000e-004,7.790001e-005
612,1.247000e-004,7.829999e-005
613,1.878000e-004,7.840001e-005
614,1.676000e-004,7.849999e-005
615,1.972000e-004,7.779998e-005
616,1.472000e-004,7.850002e-005
617,2.080000e-004,7.909999e-005
618,2.750000e-004,7.919999e-005
619,1.238000e-004,7.919999e-005
620,1.518000e-004,7.970000e-005
621,1.125000e-004,7.970000e-005
622,1.915000e-004,7.939999e-005
623,1.765000e-004,7.980000e-005
624,1.281000e-004,7.960002e-005
625,2.851000e-004,8.020000e-005
626,1.726000e-004,7.959999e-005
627,1.929000e-004,8.040000e-005
628,1.498000e-004,7.990000e-005
629,1.865000e-004,8.060000e-005
630,1.914000e-004,8.060000e-005
631,1.142000e-004,8.040000e-005
632,1.973000e-004,8.090000e-005
633,1.858000e-004,8.080000e-005
634,9.570000e-005,8.060000e-005
635,4.764000e-004,8.079997e-005
636,2.734000e-004,8.150001e-005
637,1.181000e-004,8.199998e-005
638,1.265000e-004,8.160001e-005
639,1.971000e-004,8.179998e-005
640,2.141000e-004,8.249999e-005
641,1.128000e-004,8.210001e-005
642,6.596000e-004,8.239999e-005
643,2.893000e-004,8.230002e-005
644,3.451000e-004,8.319999e-005
645,1.250000e-004,8.270002e-005
646,2.201000e-004,8.210001e-005
647,1.498000e-004,8.199998e-005
648,1.145000e-004,8.299999e-005
649,1.921000e-004,8.390000e-005
650,1.745000e-004,8.400000e-005
651,2.186000e-004,8.370000e-005
652,1.448000e-004,8.380000e-005
653,1.914000e-004,8.450000e-005
654,1.216000e-004,8.410000e-005
655,1.968000e-004,8.400000e-005
