N,worst(secs),best(secs)
762,1.136200e-003,9.304000e-004
763,1.119900e-003,9.325000e-004
764,1.403500e-003,9.339000e-004
765,1.162500e-003,9.373000e-004
766,1.145200e-003,9.396000e-004
767,1.191600e-003,9.425000e-004
768,1.169500e-003,9.444000e-004
769,1.194900e-003,9.474000e-004
770,1.154700e-003,9.499000e-004
771,1.225000e-003,9.526000e-004
772,1.214700e-003,9.551000e-004
773,1.184200e-003,9.569000e-004
774,1.699300e-003,9.584000e-004
775,1.202300e-003,9.623000e-004
776,1.162300e-003,9.638000e-004
777,1.260100e-003,9.674000e-004
778,1.190900e-003,9.696000e-004
779,1.260200e-003,9.715000e-004
780,1.203300e-003,9.742000e-004
781,1.217500e-003,9.771000e-004
782,1.232700e-003,9.792000e-004
783,1.534500e-003,9.821000e-004
784,1.297200e-003,9.841000e-004
785,1.159900e-003,9.863000e-004
786,1.221300e-003,9.891000e-004
787,1.189400e-003,9.917000e-004
788,1.323300e-003,9.938000e-004
789,1.859900e-003,9.966000e-004
790,1.245200e-003,9.991000e-004
791,1.244600e-003,1.001800e-003
792,1.387500e-003,1.002700e-003
793,1.342300e-003,1.006400e-003
794,1.195200e-003,1.008300e-003
795,1.480300e-003,1.011400e-003
796,1.195200e-003,1.013800e-003
797,1.200000e-003,1.016000e-003
798,1.365200e-003,1.018300e-003
799,1.249300e-003,1.021700e-003
800,1.306800e-003,1.024500e-003
801,1.296500e-003,1.025700e-003
802,1.362600e-003,1.030100e-003
803,1.341900e-003,1.030900e-003
804,1.238500e-003,1.034100e-003
805,1.215500e-003,1.037300e-003
806,1.241300e-003,1.040000e-003
807,1.208000e-003,1.042100e-003
808,1.221100e-003,1.043800e-003
809,1.363400e-003,1.047600e-003
810,1.227900e-003,1.049800e-003
811,1.284600e-003,1.051400e-003
812,1.340000e-003,1.054800e-003
813,1.269900e-003,1.057600e-003
814,1.264900e-003,1.060000e-003
815,1.332500e-003,1.062300e-003
816,1.480700e-003,1.064900e-003
817,1.312900e-003,1.067400e-003
818,1.281600e-003,1.069700e-003
819,1.320800e-003,1.071900e-003
820,1.248800e-003,1.074900e-003
821,1.364100e-003,1.077100e-003
822,1.324400e-003,1.080200e-003
823,1.316200e-003,1.082800e-003
824,1.261800e-003,1.085100e-003
825,1.326400e-003,1.088100e-003
826,1.311800e-003,1.090000e-003
827,1.326900e-003,1.093700e-003
828,1.375600e-003,1.095900e-003
829,1.268800e-003,1.097400e-003
830,1.335900e-003,1.101500e-003
831,1.279300e-003,1.104600e-003
832,1.297800e-003,1.106900e-003
833,1.380000e-003,1.109300e-003
834,1.375900e-003,1.112400e-003
835,1.294600e-003,1.113600e-003
836,1.380000e-003,1.118100e-003
837,1.312000e-003,1.119300e-003
838,1.755300e-003,1.121900e-003
839,1.326900e-003,1.125300e-003
840,1.305600e-003,1.127700e-003
841,1.291800e-003,1.129300e-003
842,1.322900e-003,1.132700e-003
843,1.694000e-003,1.135200e-003
844,1.336700e-003,1.137900e-003
845,1.375700e-003,1.141300e-003
846,1.393700e-003,1.143700e-003
847,1.771500e-003,1.145500e-003
848,1.385600e-003,1.149300e-003
849,1.572600e-003,1.151300e-003
850,1.387800e-003,1.153900e-003
851,1.386600e-003,1.157100e-003
852,1.438700e-003,1.159500e-003
853,1.405000e-003,1.162500e-003
854,1.448600e-003,1.164900e-003
855,1.411600e-003,1.166700e-003
856,1.357500e-003,1.169800e-003
857,1.353300e-003,1.173100e-003
858,1.438100e-003,1.175800e-003
859,1.680400e-003,1.178900e-003
860,1.403000e-003,1.181900e-003
861,1.390000e-003,1.183700e-003
862,1.425500e-003,1.186100e-003
863,1.668700e-003,1.188700e-003
864,1.480200e-003,1.192400e-003
865,1.453200e-003,1.195600e-003
866,1.417500e-003,1.196700e-003
867,1.542700e-003,1.200600e-003
868,1.422600e-003,1.203500e-003
869,1.426200e-003,1.206000e-003
870,1.420500e-003,1.208500e-003
871,1.805800e-003,1.211300e-003
872,1.445500e-003,1.213800e-003
873,1.392300e-003,1.216200e-003
874,1.494300e-003,1.219200e-003
875,1.485300e-003,1.222700e-003
876,1.493900e-003,1.225000e-003
877,1.567500e-003,1.228000e-003
878,1.486200e-003,1.229700e-003
879,1.497200e-003,1.233600e-003
880,1.489000e-003,1.235800e-003
881,1.461700e-003,1.239000e-003
882,1.508200e-003,1.242100e-003
883,1.528900e-003,1.244100e-003
884,1.545100e-003,1.248000e-003
885,1.530800e-003,1.249100e-003
886,1.505900e-003,1.252500e-003
887,1.518300e-003,1.255700e-003
888,1.512800e-003,1.258600e-003
889,1.514900e-003,1.261600e-003
890,1.481900e-003,1.264400e-003
891,1.485400e-003,1.266200e-003
892,1.528300e-003,1.270200e-003
893,1.559600e-003,1.272500e-003
894,1.536700e-003,1.274800e-003
895,2.213200e-003,1.277600e-003
896,1.589300e-003,1.280700e-003
897,1.642500e-003,1.283800e-003
898,1.624900e-003,1.285700e-003
899,1.486000e-003,1.288700e-003
900,1.606300e-003,1.291300e-003
901,1.648100e-003,1.295300e-003
902,1.727700e-003,1.297500e-003
903,1.474300e-003,1.301200e-003
904,1.589800e-003,1.303700e-003
905,1.580200e-003,1.306500e-003
906,1.625500e-003,1.309300e-003
907,1.602300e-003,1.311900e-003
908,1.573200e-003,1.315700e-003
909,1.623500e-003,1.317400e-003
910,1.840500e-003,1.319900e-003
911,1.630000e-003,1.323100e-003
912,1.653100e-003,1.326400e-003
913,1.515100e-003,1.329400e-003
914,1.554300e-003,1.332200e-003
915,1.592200e-003,1.335600e-003
916,1.575200e-003,1.338300e-003
917,1.645700e-003,1.340900e-003
918,1.678100e-003,1.343700e-003
919,1.571400e-003,1.347200e-003
920,1.622600e-003,1.349600e-003
921,1.573900e-003,1.352300e-003
922,1.643800e-003,1.355900e-003
923,1.618800e-003,1.358000e-003
924,1.627100e-003,1.361000e-003
925,1.632400e-003,1.364300e-003
926,1.643900e-003,1.367700e-003
927,1.660600e-003,1.369900e-003
928,1.569600e-003,1.372900e-003
929,1.586200e-003,1.376000e-003
930,1.614300e-003,1.378600e-003
931,2.038800e-003,1.381200e-003
932,1.632900e-003,1.385400e-003
933,1.674100e-003,1.387200e-003
934,1.657900e-003,1.389900e-003
935,1.601900e-003,1.393500e-003
936,1.677100e-003,1.396100e-003
937,1.665300e-003,1.398400e-003
938,2.016600e-003,1.402600e-003
939,1.781100e-003,1.404900e-003
940,1.873500e-003,1.408000e-003
941,1.633600e-003,1.410200e-003
942,1.726800e-003,1.413800e-003
943,1.653500e-003,1.416500e-003
944,1.652900e-003,1.420300e-003
945,1.699200e-003,1.423900e-003
946,1.658300e-003,1.424200e-003
947,1.750800e-003,1.429300e-003
948,1.740200e-003,1.431500e-003
949,1.689700e-003,1.435500e-003
950,1.662400e-003,1.437700e-003
951,1.713900e-003,1.441400e-003
952,2.203000e-003,1.443400e-003
953,1.753300e-003,1.446500e-003
954,1.697200e-003,1.450700e-003
955,1.682700e-003,1.453700e-003
956,1.776900e-003,1.457100e-003
957,1.688700e-003,1.459300e-003
958,1.674600e-003,1.462800e-003
959,2.457800e-003,1.465300e-003
960,1.983000e-003,1.468800e-003
961,2.107900e-003,1.471700e-003
962,1.694000e-003,1.473700e-003
963,1.787700e-003,1.476200e-003
964,1.761200e-003,1.479800e-003
965,2.065700e-003,1.482800e-003
966,2.040000e-003,1.484800e-003
967,1.858500e-003,1.488300e-003
968,2.015000e-003,1.492000e-003
969,1.957400e-003,1.496000e-003
970,1.942100e-003,1.498400e-003
971,1.811200e-003,1.502500e-003
972,2.618900e-003,1.504000e-003
973,1.743100e-003,1.508100e-003
974,2.028800e-003,1.509700e-003
975,1.823500e-003,1.514300e-003
976,2.037500e-003,1.516800e-003
977,1.800500e-003,1.519900e-003
978,2.213400e-003,1.521800e-003
979,1.761800e-003,1.525000e-003
980,2.502700e-003,1.528700e-003
981,2.104500e-003,1.531500e-003
982,2.071200e-003,1.535200e-003
983,2.068800e-003,1.539200e-003
984,1.818900e-003,1.541800e-003
985,1.837700e-003,1.544400e-003
986,2.099800e-003,1.547800e-003
987,1.865200e-003,1.550600e-003
988,2.091600e-003,1.553300e-003
989,2.108600e-003,1.557600e-003
990,1.805600e-003,1.560800e-003
991,4.926600e-003,1.562900e-003
992,1.842300e-003,1.565500e-003
993,1.858600e-003,1.569400e-003
994,2.112700e-003,1.573000e-003
995,1.912000e-003,1.574000e-003
996,1.878000e-003,1.579000e-003
997,2.180300e-003,1.581200e-003
998,1.933400e-003,1.585400e-003
999,2.139900e-003,1.588000e-003
1000,1.810900e-003,1.591400e-003
