N,worst(secs),best(secs)
478,1.174000e-004,4.849999e-005
479,9.890000e-005,4.869999e-005
480,6.935000e-004,4.879999e-005
481,1.477000e-004,4.849999e-005
482,1.241000e-004,4.889999e-005
483,1.242000e-004,4.920000e-005
484,1.139000e-004,4.910000e-005
485,1.266000e-004,4.940000e-005
486,1.320000e-004,4.950000e-005
487,1.351000e-004,4.910000e-005
488,1.213000e-004,4.990000e-005
489,1.550000e-004,4.980000e-005
490,1.526000e-004,5.000000e-005
491,1.400000e-004,5.029998e-005
492,1.164000e-004,5.009997e-005
493,1.252000e-004,4.960000e-005
494,9.620000e-005,5.030000e-005
495,1.042000e-004,5.099998e-005
496,9.230000e-005,5.050001e-005
497,8.689999e-005,5.060001e-005
498,1.118000e-004,5.060001e-005
499,1.281000e-004,5.080001e-005
500,7.539999e-005,5.010000e-005
501,1.562000e-004,5.080001e-005
502,8.130001e-005,5.119998e-005
503,1.542000e-004,5.149998e-005
504,1.522000e-004,5.149998e-005
505,1.011000e-004,5.140001e-005
506,2.249000e-004,5.159999e-005
507,1.261000e-004,5.179999e-005
508,8.380000e-005,5.179999e-005
509,2.163000e-004,5.259999e-005
510,2.368000e-004,5.219999e-005
511,6.911000e-004,5.320000e-005
512,1.321000e-004,5.210002e-005
513,1.305000e-004,5.320000e-005
514,6.090000e-005,5.279999e-005
515,1.908000e-004,5.290002e-005
516,5.889998e-005,5.310000e-005
517,8.719999e-005,5.320000e-005
518,9.720001e-005,5.310003e-005
519,1.262000e-004,5.290000e-005
520,7.340001e-005,5.360000e-005
521,1.295000e-004,5.390000e-005
522,1.204000e-004,5.410000e-005
523,1.565000e-004,5.440001e-005
524,1.133000e-004,5.420001e-005
525,2.190000e-004,5.470001e-005
526,1.047000e-004,5.400000e-005
527,1.522000e-004,5.440001e-005
528,6.769999e-005,5.390000e-005
529,1.646000e-004,5.400000e-005
530,7.399998e-005,5.450001e-005
531,1.522000e-004,5.500001e-005
532,1.064000e-004,5.510001e-005
533,1.010000e-004,5.500001e-005
534,8.030000e-005,5.450001e-005
535,1.361000e-004,5.539999e-005
536,1.018000e-004,5.500001e-005
537,1.041000e-004,5.570002e-005
538,9.719998e-005,5.490001e-005
539,1.314000e-004,5.580002e-005
540,8.309999e-005,5.510001e-005
541,1.021000e-004,5.609999e-005
542,7.099999e-005,5.599999e-005
543,1.082000e-004,5.649999e-005
544,7.360001e-005,5.599999e-005
545,1.578000e-004,5.659999e-005
546,7.179999e-005,5.609999e-005
547,1.506000e-004,5.690000e-005
548,6.699999e-005,5.690000e-005
549,2.597000e-004,5.720000e-005
550,6.460003e-005,5.659999e-005
551,1.232000e-004,5.740000e-005
552,7.159999e-005,5.680000e-005
553,1.293000e-004,5.750000e-005
554,7.750001e-005,5.730000e-005
555,1.602000e-004,5.730000e-005
556,7.260000e-005,5.740000e-005
557,1.964000e-004,5.760000e-005
558,8.200001e-005,5.780000e-005
559,1.735000e-004,5.800001e-005
560,7.250000e-005,5.839998e-005
561,1.355000e-004,5.799998e-005
562,1.265000e-004,5.820001e-005
563,1.240000e-004,5.879998e-005
564,1.351000e-004,5.780000e-005
565,9.220000e-005,5.809998e-005
566,9.659998e-005,5.840001e-005
567,1.225000e-004,5.850001e-005
568,1.221000e-004,5.939999e-005
569,7.569999e-005,5.910001e-005
570,1.848000e-004,5.929999e-005
571,1.095000e-004,5.900001e-005
572,1.348000e-004,5.999999e-005
573,1.185000e-004,5.999999e-005
574,1.319000e-004,5.989999e-005
575,9.340001e-005,6.029999e-005
576,1.070000e-004,6.039999e-005
577,1.401000e-004,5.970002e-005
578,3.772000e-004,6.060002e-005
579,1.646000e-004,6.029999e-005
