N,worst(secs),best(secs)
438,3.975000e-004,1.602000e-004
439,3.232000e-004,1.609000e-004
440,3.960000e-004,1.615000e-004
441,2.794000e-004,1.585000e-004
442,4.235000e-004,1.595000e-004
443,3.192000e-004,1.639000e-004
444,3.091000e-004,1.677000e-004
445,3.145000e-004,1.665000e-004
446,3.679000e-004,1.664000e-004
447,3.401000e-004,1.640000e-004
448,3.108000e-004,1.668000e-004
449,3.225000e-004,1.713000e-004
450,3.728000e-004,1.668000e-004
451,3.345000e-004,1.672000e-004
452,3.137000e-004,1.738000e-004
453,4.017000e-004,1.703000e-004
454,4.624000e-004,1.755000e-004
455,3.833000e-004,1.685000e-004
456,3.464000e-004,1.755000e-004
457,3.075000e-004,1.745000e-004
458,3.699000e-004,1.732000e-004
459,3.874000e-004,1.758000e-004
460,3.758000e-004,1.763000e-004
461,3.223000e-004,1.790000e-004
462,3.288000e-004,1.805000e-004
463,3.908000e-004,1.762000e-004
464,3.647000e-004,1.825000e-004
465,3.779000e-004,1.825000e-004
466,4.827000e-004,1.849000e-004
467,3.644000e-004,1.713000e-004
468,3.581000e-004,1.835000e-004
469,3.473000e-004,1.870000e-004
470,3.761000e-004,1.842000e-004
471,3.616000e-004,1.848000e-004
472,3.531000e-004,1.813000e-004
473,3.966000e-004,1.872000e-004
474,3.858000e-004,1.824000e-004
475,3.296000e-004,1.896000e-004
476,4.136000e-004,1.929000e-004
477,3.471000e-004,1.844000e-004
478,3.940000e-004,1.945000e-004
479,3.140000e-004,1.920000e-004
480,4.695000e-004,1.961000e-004
481,3.350000e-004,1.909000e-004
482,4.284000e-004,1.867000e-004
483,3.774000e-004,1.944000e-004
484,4.746000e-004,1.974000e-004
485,8.767000e-004,1.942000e-004
486,3.441000e-004,1.873000e-004
487,3.864000e-004,2.038000e-004
488,3.778000e-004,1.968000e-004
489,3.755000e-004,2.001000e-004
490,3.593000e-004,1.971000e-004
491,3.402000e-004,2.037000e-004
492,3.942000e-004,2.016000e-004
493,4.334000e-004,2.029000e-004
494,3.612000e-004,2.035000e-004
495,4.081000e-004,2.018000e-004
496,3.830000e-004,2.097000e-004
497,3.565000e-004,2.076000e-004
498,3.789000e-004,2.046000e-004
499,3.960000e-004,2.087000e-004
500,3.992000e-004,2.044000e-004
501,4.116000e-004,2.150000e-004
502,3.486000e-004,2.134000e-004
503,3.974000e-004,2.146000e-004
504,3.364000e-004,2.113000e-004
505,4.176000e-004,2.103000e-004
506,9.816000e-004,2.139000e-004
507,3.997000e-004,2.186000e-004
508,3.965000e-004,2.131000e-004
509,5.983000e-004,2.153000e-004
510,3.726000e-004,2.202000e-004
511,3.324000e-004,2.233000e-004
512,3.660000e-004,2.156000e-004
513,3.847000e-004,2.170000e-004
514,3.895000e-004,2.167000e-004
515,4.341000e-004,2.205000e-004
516,4.216000e-004,2.254000e-004
517,4.273000e-004,2.226000e-004
518,4.260000e-004,2.193000e-004
519,4.165000e-004,2.199000e-004
520,6.223000e-004,2.239000e-004
521,4.248000e-004,2.271000e-004
522,5.465000e-004,2.259000e-004
523,4.687000e-004,2.259000e-004
524,4.941000e-004,2.308000e-004
525,3.776000e-004,2.299000e-004
526,3.519000e-004,2.325000e-004
527,3.552000e-004,2.349000e-004
528,3.614000e-004,2.315000e-004
529,3.522000e-004,2.349000e-004
530,4.387000e-004,2.367000e-004
531,4.000000e-004,2.379000e-004
532,3.950000e-004,2.361000e-004
533,3.960000e-004,2.359000e-004
534,4.206000e-004,2.348000e-004
535,3.675000e-004,2.381000e-004
536,3.764000e-004,2.411000e-004
537,4.006000e-004,2.408000e-004
538,4.680000e-004,2.419000e-004
539,6.666000e-004,2.388000e-004
540,4.101000e-004,2.391000e-004
541,4.337000e-004,2.467000e-004
542,5.806000e-004,2.453000e-004
543,3.916000e-004,2.506000e-004
544,3.745000e-004,2.500000e-004
545,3.814000e-004,2.480000e-004
546,4.048000e-004,2.530000e-004
547,4.870000e-004,2.524000e-004
548,4.071000e-004,2.523000e-004
549,8.156000e-004,2.482000e-004
550,4.204000e-004,2.547000e-004
551,3.916000e-004,2.538000e-004
552,4.128000e-004,2.546000e-004
553,5.084000e-004,2.533000e-004
554,4.358000e-004,2.568000e-004
555,4.773000e-004,2.566000e-004
556,9.081000e-004,2.624000e-004
557,1.178000e-003,2.496000e-004
558,1.217700e-003,2.671000e-004
559,6.562000e-004,2.699000e-004
560,1.211700e-003,2.545000e-004
561,7.193000e-004,2.657000e-004
562,1.635900e-003,2.626000e-004
563,1.052600e-003,2.730000e-004
564,3.572100e-003,2.666000e-004
565,1.057200e-003,2.805000e-004
566,9.438000e-004,2.728000e-004
567,9.209000e-004,2.703000e-004
568,4.311000e-004,2.688000e-004
569,9.281000e-004,2.739000e-004
570,4.461000e-004,2.697000e-004
571,5.358000e-004,2.662000e-004
572,4.373000e-004,2.719000e-004
573,4.237000e-004,2.748000e-004
574,4.953000e-004,2.729000e-004
575,6.584000e-004,2.696000e-004
576,4.865000e-004,2.798000e-004
577,4.475000e-004,2.714000e-004
578,6.211000e-004,2.834000e-004
579,4.404000e-004,2.741000e-004
580,5.380000e-004,2.824000e-004
581,4.522000e-004,2.811000e-004
582,6.100000e-004,2.762000e-004
583,5.091000e-004,2.862000e-004
584,4.793000e-004,2.786000e-004
585,5.489000e-004,2.832000e-004
586,4.489000e-004,2.878000e-004
587,4.539000e-004,2.797000e-004
588,5.348000e-004,2.786000e-004
589,4.803000e-004,2.927000e-004
590,4.675000e-004,2.907000e-004
591,4.694000e-004,2.819000e-004
592,4.478000e-004,2.924000e-004
593,4.858000e-004,2.938000e-004
594,4.646000e-004,2.939000e-004
595,1.513000e-003,2.919000e-004
596,4.401000e-004,2.974000e-004
597,5.501000e-004,3.005000e-004
598,5.678000e-004,2.919000e-004
599,1.014900e-003,2.999000e-004
600,4.476000e-004,3.000000e-004
601,4.535000e-004,2.927000e-004
602,4.798000e-004,3.014000e-004
603,4.629000e-004,3.033000e-004
604,5.558000e-004,3.065000e-004
605,4.937000e-004,3.065000e-004
606,4.562000e-004,3.127000e-004
607,6.102000e-004,3.130000e-004
608,4.825000e-004,3.127000e-004
609,4.983000e-004,3.088000e-004
610,6.044000e-004,3.099000e-004
611,7.483000e-004,3.161000e-004
612,6.259000e-004,3.152000e-004
613,5.612000e-004,3.118000e-004
614,8.376000e-004,3.183000e-004
615,5.060000e-004,3.178000e-004
616,5.330000e-004,3.082000e-004
617,5.026000e-004,3.164000e-004
618,4.954000e-004,3.165000e-004
619,5.238000e-004,3.142000e-004
620,5.822000e-004,3.227000e-004
621,5.529000e-004,3.233000e-004
622,4.578000e-004,3.263000e-004
623,5.043000e-004,3.198000e-004
624,5.933000e-004,3.247000e-004
625,4.948000e-004,3.250000e-004
626,1.776300e-003,3.238000e-004
627,5.173000e-004,3.275000e-004
628,6.220000e-004,3.284000e-004
629,4.894000e-004,3.324000e-004
