N,worst(secs),best(secs)
597,1.145400e-003,6.764000e-004
598,1.293400e-003,6.907000e-004
599,9.520000e-004,6.899000e-004
600,1.025400e-003,6.982000e-004
601,1.127100e-003,7.087000e-004
602,1.187400e-003,6.905000e-004
603,1.238000e-003,6.929000e-004
604,1.111700e-003,6.965000e-004
605,1.215200e-003,7.101000e-004
606,1.205900e-003,7.048000e-004
607,1.074400e-003,7.082000e-004
608,1.745900e-003,7.163000e-004
609,1.321200e-003,7.175000e-004
610,1.458200e-003,7.213000e-004
611,1.132200e-003,7.219000e-004
612,1.130300e-003,7.263000e-004
613,1.250100e-003,7.320000e-004
614,1.319200e-003,7.232000e-004
615,1.136800e-003,7.202000e-004
616,2.296800e-003,7.267000e-004
617,1.211200e-003,7.319000e-004
618,1.319600e-003,7.430000e-004
619,1.144800e-003,7.481000e-004
620,1.274100e-003,7.305000e-004
621,1.338100e-003,7.403000e-004
622,1.378100e-003,7.471000e-004
623,1.179800e-003,7.451000e-004
624,1.456300e-003,7.448000e-004
625,1.143400e-003,7.456000e-004
626,1.194200e-003,7.452000e-004
627,1.370200e-003,7.675000e-004
628,1.460800e-003,7.622000e-004
629,1.506300e-003,7.650000e-004
630,1.044900e-003,7.694000e-004
631,1.362400e-003,7.784000e-004
632,1.556500e-003,7.651000e-004
633,1.396700e-003,7.644000e-004
634,1.283500e-003,7.731000e-004
635,1.315300e-003,7.615000e-004
636,1.236600e-003,7.775000e-004
637,1.355800e-003,7.835000e-004
638,1.406100e-003,7.789000e-004
639,1.459000e-003,7.764000e-004
640,1.271100e-003,7.907000e-004
641,1.465600e-003,7.895000e-004
642,1.421100e-003,7.951000e-004
643,1.356700e-003,7.927000e-004
644,1.638200e-003,8.006000e-004
645,1.146600e-003,8.033000e-004
646,1.489000e-003,7.996000e-004
647,1.426900e-003,8.002000e-004
648,1.452000e-003,8.100000e-004
649,1.471100e-003,8.110000e-004
650,1.162400e-003,8.112000e-004
651,1.454000e-003,8.056000e-004
652,1.400900e-003,8.123000e-004
653,1.591800e-003,8.048000e-004
654,1.511100e-003,8.239000e-004
655,1.489600e-003,8.165000e-004
656,1.483700e-003,8.240000e-004
657,1.150400e-003,8.329000e-004
658,1.573700e-003,8.344000e-004
659,1.561400e-003,8.253000e-004
660,1.446000e-003,8.403000e-004
661,1.263400e-003,8.521000e-004
662,1.146700e-003,8.350000e-004
663,1.300400e-003,8.450000e-004
664,1.423700e-003,8.429000e-004
665,1.446100e-003,8.607000e-004
666,1.467100e-003,8.354000e-004
667,1.496300e-003,8.566000e-004
668,1.297900e-003,8.525000e-004
669,1.221200e-003,8.539000e-004
670,1.535000e-003,8.644000e-004
671,1.402500e-003,8.648000e-004
672,1.236000e-003,8.627000e-004
673,1.264400e-003,8.712000e-004
674,1.465500e-003,8.383000e-004
675,1.487900e-003,8.643000e-004
676,1.502500e-003,8.666000e-004
677,1.199700e-003,8.802000e-004
678,1.388400e-003,8.726000e-004
679,1.551600e-003,8.846000e-004
680,1.469800e-003,8.931000e-004
681,1.485800e-003,8.871000e-004
682,1.531500e-003,8.818000e-004
683,1.503900e-003,9.031000e-004
684,1.728500e-003,8.803000e-004
685,1.476800e-003,9.094000e-004
686,1.769300e-003,9.053000e-004
687,1.866500e-003,9.018000e-004
688,1.466800e-003,9.044000e-004
689,1.283800e-003,9.107000e-004
690,1.413000e-003,9.212000e-004
691,1.500500e-003,8.980000e-004
692,1.484400e-003,9.061000e-004
693,1.259200e-003,9.120000e-004
694,1.298400e-003,8.925000e-004
695,1.456800e-003,9.230000e-004
696,1.886900e-003,9.101000e-004
697,2.628900e-003,9.262000e-004
698,1.769500e-003,9.053000e-004
699,1.609100e-003,9.332000e-004
700,1.576400e-003,9.398000e-004
701,1.417800e-003,9.343000e-004
702,1.396300e-003,9.480000e-004
703,1.314600e-003,9.376000e-004
704,1.426500e-003,9.456000e-004
705,1.760800e-003,9.522000e-004
706,1.876700e-003,9.391000e-004
707,1.449000e-003,9.565000e-004
708,1.326400e-003,9.640000e-004
709,1.506400e-003,9.693000e-004
710,1.629000e-003,9.737000e-004
711,1.815700e-003,9.529000e-004
712,1.518200e-003,9.785000e-004
713,1.499100e-003,9.757000e-004
714,1.663400e-003,9.675000e-004
715,1.861800e-003,9.559000e-004
716,2.263400e-003,9.721000e-004
717,1.528000e-003,9.857000e-004
718,1.537900e-003,9.854000e-004
719,1.627600e-003,9.744000e-004
720,1.451900e-003,9.917000e-004
721,1.777100e-003,9.966000e-004
722,1.591500e-003,9.966000e-004
723,1.864400e-003,1.001400e-003
724,1.797100e-003,9.969000e-004
725,2.302200e-003,9.973000e-004
726,1.563400e-003,1.006500e-003
727,1.516100e-003,9.956000e-004
728,1.797700e-003,1.002700e-003
729,1.730800e-003,1.015500e-003
730,1.516000e-003,1.002000e-003
731,1.754900e-003,1.010900e-003
732,1.612000e-003,9.998000e-004
733,2.019300e-003,1.023900e-003
734,1.964700e-003,1.030200e-003
735,1.607400e-003,1.036600e-003
736,1.842500e-003,1.009000e-003
737,1.862300e-003,1.038200e-003
738,1.754000e-003,1.038600e-003
739,1.628100e-003,1.034200e-003
740,1.634600e-003,1.024600e-003
741,1.838500e-003,1.045800e-003
742,1.856600e-003,1.049100e-003
743,2.130300e-003,1.045400e-003
744,1.538500e-003,1.036900e-003
745,1.490100e-003,1.058300e-003
746,1.682100e-003,1.033700e-003
747,1.700700e-003,1.056600e-003
748,1.490700e-003,1.061100e-003
749,1.669400e-003,1.066100e-003
750,2.081100e-003,1.079200e-003
751,1.970700e-003,1.077600e-003
752,1.710300e-003,1.079500e-003
753,1.721000e-003,1.084000e-003
754,1.876500e-003,1.065000e-003
755,1.804200e-003,1.087300e-003
756,1.854400e-003,1.089500e-003
757,1.838100e-003,1.064800e-003
758,1.929900e-003,1.078500e-003
759,2.161100e-003,1.105200e-003
760,2.266900e-003,1.097100e-003
761,1.831500e-003,1.102200e-003
762,1.583700e-003,1.101500e-003
763,1.616400e-003,1.109500e-003
764,1.675700e-003,1.108600e-003
765,1.605500e-003,1.113700e-003
766,2.069400e-003,1.110500e-003
767,1.995900e-003,1.122400e-003
768,2.314900e-003,1.122100e-003
769,1.859700e-003,1.119100e-003
770,1.799100e-003,1.137200e-003
771,1.609300e-003,1.136500e-003
772,1.653100e-003,1.124300e-003
773,1.728600e-003,1.137200e-003
774,1.728800e-003,1.129700e-003
