N,worst(secs),best(secs)
463,5.899998e-005,3.880006e-005
464,7.660012e-005,3.899983e-005
465,3.620998e-004,3.880006e-005
466,5.370006e-005,3.879983e-005
467,1.149001e-004,3.869995e-005
468,7.679989e-005,3.960007e-005
469,3.601001e-004,3.969995e-005
470,1.441999e-004,3.960007e-005
471,5.619996e-005,3.929995e-005
472,6.103001e-004,4.020007e-005
473,1.626001e-004,3.989995e-005
474,1.311000e-004,4.049996e-005
475,8.340017e-005,4.799990e-005
476,6.100000e-005,3.999984e-005
477,1.484999e-004,4.089996e-005
478,7.730001e-005,4.060008e-005
479,3.292998e-004,4.000007e-005
480,8.239993e-005,4.060008e-005
481,3.654000e-004,4.170020e-005
482,7.349998e-005,4.069996e-005
483,1.445001e-004,4.169997e-005
484,2.047000e-004,4.169997e-005
485,8.110004e-005,4.120008e-005
486,3.130999e-004,4.229997e-005
487,2.160999e-004,4.240009e-005
488,1.335999e-004,4.169997e-005
489,5.870010e-005,4.180009e-005
490,1.221001e-004,4.179985e-005
491,1.571001e-004,4.209997e-005
492,1.315998e-004,4.220009e-005
493,8.008999e-004,4.779990e-005
494,8.719997e-005,4.240009e-005
495,8.528999e-004,4.229997e-005
496,8.919998e-005,4.730001e-005
497,4.205001e-004,4.910002e-005
498,2.268001e-004,4.279986e-005
499,5.997000e-004,4.289998e-005
500,6.315000e-004,4.670001e-005
501,8.612999e-004,4.790002e-005
502,1.125999e-004,4.279986e-005
503,9.882001e-004,4.930003e-005
504,3.243000e-004,4.799990e-005
505,2.233000e-004,4.349998e-005
506,5.236000e-004,4.399987e-005
507,1.548000e-004,4.339986e-005
508,2.034998e-004,4.340010e-005
509,1.138998e-004,4.329998e-005
510,1.850000e-004,4.449999e-005
511,3.159000e-004,4.379987e-005
512,1.022001e-004,4.359987e-005
513,6.529992e-005,4.429999e-005
514,5.449983e-005,4.349998e-005
515,1.396001e-004,4.460011e-005
516,5.690008e-005,4.449999e-005
517,8.100015e-005,4.380010e-005
518,9.579980e-005,4.459987e-005
519,5.959999e-005,4.480011e-005
520,7.460010e-005,4.489999e-005
521,1.566999e-004,4.550000e-005
522,5.510007e-005,4.509999e-005
523,1.005000e-004,4.479988e-005
524,7.419987e-005,4.530000e-005
525,6.259978e-005,4.539988e-005
526,1.391000e-004,4.550000e-005
527,5.609985e-005,4.579988e-005
528,1.006001e-004,4.600012e-005
529,7.939991e-005,4.599988e-005
530,5.759997e-005,4.540011e-005
531,1.140998e-004,4.639989e-005
532,6.980007e-005,4.519988e-005
533,8.450006e-005,4.640012e-005
534,1.002001e-004,4.630000e-005
535,5.130004e-005,4.600012e-005
536,1.578999e-004,4.630000e-005
537,6.110012e-005,4.630000e-005
538,1.201001e-004,4.690001e-005
539,9.149988e-005,4.690001e-005
540,5.719997e-005,4.660012e-005
541,1.407000e-004,4.739990e-005
542,7.129996e-005,4.739990e-005
543,2.305999e-004,4.819990e-005
544,1.415000e-004,4.770001e-005
545,1.094001e-004,4.730001e-005
546,1.153999e-004,4.730001e-005
