N,worst(secs),best(secs)
429,6.037999e-004,3.851000e-004
430,6.247000e-004,3.846001e-004
431,5.748998e-004,3.905001e-004
432,5.626001e-004,3.901001e-004
433,6.599000e-004,3.867999e-004
434,5.633000e-004,3.881999e-004
435,6.186999e-004,3.868998e-004
436,5.365000e-004,3.950000e-004
437,5.820999e-004,4.007001e-004
438,6.593999e-004,4.005001e-004
439,6.943000e-004,4.071000e-004
440,6.141001e-004,3.958000e-004
441,5.993999e-004,4.038000e-004
442,7.036000e-004,4.024000e-004
443,5.916001e-004,4.049998e-004
444,6.231999e-004,4.111000e-004
445,6.150000e-004,4.075002e-004
446,6.737001e-004,4.044001e-004
447,6.176999e-004,4.181999e-004
448,6.256001e-004,4.136001e-004
449,6.259999e-004,4.218000e-004
450,6.140000e-004,4.084001e-004
451,6.118000e-004,4.274000e-004
452,6.569999e-004,4.171000e-004
453,6.098999e-004,4.185000e-004
454,6.575999e-004,4.270000e-004
455,6.752999e-004,4.328999e-004
456,6.616998e-004,4.231001e-004
457,6.585000e-004,4.312000e-004
458,7.174001e-004,4.381000e-004
459,6.144999e-004,4.365998e-004
460,6.945000e-004,4.286000e-004
461,6.118000e-004,4.433000e-004
462,6.267000e-004,4.468001e-004
463,6.919000e-004,4.463999e-004
464,6.476999e-004,4.461000e-004
465,6.358998e-004,4.447000e-004
466,7.379998e-004,4.458001e-004
467,6.504999e-004,4.530002e-004
468,7.088000e-004,4.511001e-004
469,6.291000e-004,4.546000e-004
470,6.680000e-004,4.557001e-004
471,7.471000e-004,4.515999e-004
472,7.494001e-004,4.644000e-004
473,6.869000e-004,4.614999e-004
474,7.554998e-004,4.668999e-004
475,6.838001e-004,4.690001e-004
476,6.826001e-004,4.673998e-004
477,7.137000e-004,4.691000e-004
478,6.552001e-004,4.753000e-004
479,6.857000e-004,4.747999e-004
480,7.096000e-004,4.778001e-004
481,6.902001e-004,4.785999e-004
482,6.835000e-004,4.785999e-004
483,6.782999e-004,4.838998e-004
484,6.438000e-004,4.840000e-004
485,7.596000e-004,4.896999e-004
486,7.213000e-004,4.916999e-004
487,7.171000e-004,4.928999e-004
488,7.400000e-004,4.920000e-004
489,6.753001e-004,4.904999e-004
490,7.296000e-004,4.999000e-004
491,7.541000e-004,4.968001e-004
492,7.431000e-004,5.077000e-004
493,7.165000e-004,5.009000e-004
494,7.918002e-004,5.127001e-004
495,7.139000e-004,5.150000e-004
496,7.301001e-004,5.107999e-004
497,7.209000e-004,5.128998e-004
498,8.948999e-004,5.103000e-004
499,7.685001e-004,5.127999e-004
500,7.664000e-004,5.276001e-004
501,7.163000e-004,5.079000e-004
502,8.262999e-004,5.183001e-004
503,7.791000e-004,5.230000e-004
504,8.602999e-004,5.280001e-004
505,7.804998e-004,5.314001e-004
506,8.159000e-004,5.403999e-004
507,7.642000e-004,5.393000e-004
508,8.179999e-004,5.377999e-004
509,7.849000e-004,5.440000e-004
510,8.768998e-004,5.391999e-004
511,8.707000e-004,5.482002e-004
512,7.838001e-004,5.492000e-004
513,7.813000e-004,5.544000e-004
514,7.425002e-004,5.526000e-004
515,8.481001e-004,5.548999e-004
516,7.996000e-004,5.526000e-004
517,7.364999e-004,5.544000e-004
518,8.095999e-004,5.640001e-004
519,9.414998e-004,5.606001e-004
520,7.901001e-004,5.707999e-004
521,8.083000e-004,5.647000e-004
522,8.219001e-004,5.552000e-004
523,7.837000e-004,5.695000e-004
524,8.002999e-004,5.726002e-004
525,8.361000e-004,5.679000e-004
526,7.572002e-004,5.859002e-004
527,9.326001e-004,5.713999e-004
528,8.878000e-004,5.826000e-004
529,8.384001e-004,5.917000e-004
530,8.268000e-004,5.888999e-004
531,8.290000e-004,5.858000e-004
532,8.266000e-004,5.947000e-004
533,8.489999e-004,5.907000e-004
534,8.366001e-004,5.982998e-004
535,8.910000e-004,6.009999e-004
536,9.127001e-004,6.041999e-004
537,1.106100e-003,5.884999e-004
538,8.145999e-004,6.080000e-004
539,7.904000e-004,6.051001e-004
540,8.858000e-004,6.045999e-004
541,7.960999e-004,6.162999e-004
542,9.881998e-004,6.094999e-004
543,9.800999e-004,6.139001e-004
544,9.457001e-004,6.221998e-004
545,8.653000e-004,6.239999e-004
546,9.019999e-004,6.244001e-004
547,8.720998e-004,6.305000e-004
548,9.380002e-004,6.364000e-004
549,8.151999e-004,6.289999e-004
550,9.193001e-004,6.303999e-004
551,9.678998e-004,6.454000e-004
552,1.011800e-003,6.279000e-004
553,8.748001e-004,6.448000e-004
554,9.013000e-004,6.506001e-004
555,9.450000e-004,6.440000e-004
556,9.054001e-004,6.476999e-004
557,9.249002e-004,6.450000e-004
558,1.112200e-003,6.606001e-004
559,9.136000e-004,6.474999e-004
560,9.429001e-004,6.575000e-004
561,9.707999e-004,6.605999e-004
562,9.303000e-004,6.625000e-004
563,9.820999e-004,6.635000e-004
564,9.166999e-004,6.607999e-004
565,1.931700e-003,6.626002e-004
566,1.077000e-003,6.748000e-004
567,9.136000e-004,6.725001e-004
568,9.428000e-004,6.761001e-004
569,9.490000e-004,6.734000e-004
570,1.003400e-003,6.881000e-004
571,1.037500e-003,6.810001e-004
572,1.006800e-003,6.881000e-004
573,9.735001e-004,6.854001e-004
574,9.470999e-004,6.799002e-004
575,1.012300e-003,6.972000e-004
576,1.040500e-003,6.914001e-004
577,1.023600e-003,7.023001e-004
578,1.061300e-003,6.943000e-004
579,1.104600e-003,7.051001e-004
580,1.045600e-003,7.042000e-004
581,1.014500e-003,7.149000e-004
582,9.945999e-004,7.118999e-004
583,1.032000e-003,7.080999e-004
584,1.076300e-003,7.172001e-004
585,1.079100e-003,7.267001e-004
586,9.808000e-004,7.288000e-004
587,1.068800e-003,7.326999e-004
588,9.954001e-004,7.318000e-004
589,1.075100e-003,7.370000e-004
590,1.057600e-003,7.343001e-004
591,1.088700e-003,7.383002e-004
592,1.116300e-003,7.260002e-004
593,1.003800e-003,7.294000e-004
594,1.101700e-003,7.465000e-004
595,1.040600e-003,7.443000e-004
596,1.131200e-003,7.499999e-004
597,1.074100e-003,7.533000e-004
598,9.864001e-004,7.433998e-004
599,1.028200e-003,7.437000e-004
600,1.063900e-003,7.578998e-004
601,1.096700e-003,7.588998e-004
602,1.176000e-003,7.590000e-004
603,1.114900e-003,7.753999e-004
604,1.477400e-003,7.674000e-004
