N,worst(secs),best(secs)
493,2.302800e-003,4.759999e-004
494,1.606500e-003,4.623001e-004
495,9.105001e-004,4.747000e-004
496,7.584002e-004,4.775999e-004
497,8.640999e-004,4.730001e-004
498,8.291001e-004,4.789999e-004
499,9.922001e-004,4.813999e-004
500,7.596000e-004,4.805999e-004
501,8.721999e-004,4.781000e-004
502,8.355000e-004,4.845001e-004
503,8.115999e-004,4.868000e-004
504,9.067000e-004,4.881001e-004
505,7.641001e-004,4.918999e-004
506,7.445000e-004,4.874000e-004
507,8.519001e-004,4.922999e-004
508,9.024001e-004,4.948999e-004
509,7.267999e-004,4.930000e-004
510,6.988000e-004,4.941002e-004
511,8.511001e-004,4.951002e-004
512,9.368001e-004,5.031000e-004
513,6.965999e-004,5.040001e-004
514,2.241800e-003,5.091999e-004
515,1.020800e-003,5.087000e-004
516,9.320001e-004,5.103999e-004
517,7.947001e-004,5.039000e-004
518,8.570000e-004,5.060001e-004
519,8.140001e-004,5.174000e-004
520,1.264500e-003,5.148000e-004
521,9.156000e-004,5.198999e-004
522,8.097000e-004,5.178000e-004
523,9.695000e-004,5.234000e-004
524,1.041700e-003,5.188000e-004
525,7.648000e-004,5.236000e-004
526,8.202000e-004,5.300001e-004
527,9.295000e-004,5.282999e-004
528,8.864000e-004,5.317000e-004
529,8.745999e-004,5.320001e-004
530,9.414002e-004,5.373000e-004
531,9.534000e-004,5.321000e-004
532,8.057000e-004,5.406002e-004
533,1.003300e-003,5.428998e-004
534,9.836000e-004,5.442000e-004
535,9.238999e-004,5.399999e-004
536,8.740001e-004,5.447001e-004
537,9.739001e-004,5.447001e-004
538,1.000500e-003,5.492000e-004
539,7.711998e-004,5.490000e-004
540,8.992001e-004,5.510999e-004
541,7.680000e-004,5.546999e-004
542,9.927999e-004,5.588999e-004
543,1.034100e-003,5.584001e-004
544,7.847000e-004,5.612001e-004
545,1.041100e-003,5.616001e-004
546,8.649002e-004,5.677000e-004
547,1.127600e-003,5.681000e-004
548,9.380002e-004,5.685000e-004
549,8.435000e-004,5.700998e-004
550,8.612999e-004,5.691000e-004
551,9.711001e-004,5.695000e-004
552,9.148000e-004,5.746000e-004
553,1.025300e-003,5.756000e-004
554,1.027900e-003,5.795001e-004
555,9.101999e-004,5.872000e-004
556,8.407000e-004,5.872999e-004
557,8.703000e-004,5.869998e-004
558,9.287002e-004,5.846000e-004
559,9.623000e-004,5.906001e-004
560,8.886000e-004,5.955000e-004
561,1.067400e-003,5.955000e-004
562,9.715999e-004,5.945999e-004
563,8.801001e-004,5.965000e-004
564,8.926000e-004,5.947999e-004
565,9.403001e-004,5.993000e-004
566,9.676002e-004,6.030998e-004
567,8.871001e-004,5.997999e-004
568,9.754000e-004,6.078000e-004
569,9.645999e-004,6.122000e-004
570,1.157400e-003,6.104000e-004
571,9.943000e-004,6.156999e-004
572,9.035999e-004,6.152999e-004
573,9.317999e-004,6.160999e-004
574,8.686001e-004,6.215000e-004
575,1.098700e-003,6.225000e-004
576,1.049200e-003,6.252001e-004
577,9.925000e-004,6.262001e-004
578,1.197200e-003,6.302001e-004
579,9.661999e-004,6.316002e-004
580,9.405001e-004,6.378000e-004
581,9.782999e-004,6.345999e-004
582,9.290001e-004,6.342998e-004
583,9.969000e-004,6.323999e-004
584,1.088200e-003,6.390000e-004
585,8.968001e-004,6.464000e-004
586,1.033900e-003,6.438000e-004
587,9.994998e-004,6.415001e-004
588,9.734000e-004,6.450000e-004
589,1.020500e-003,6.501002e-004
590,1.203800e-003,6.502999e-004
591,9.929999e-004,6.519002e-004
592,9.174000e-004,6.559999e-004
593,1.207400e-003,6.583000e-004
594,1.161200e-003,6.601999e-004
595,1.047400e-003,6.629000e-004
596,1.229500e-003,6.631999e-004
597,1.251700e-003,6.643999e-004
598,1.075500e-003,6.696000e-004
599,1.057700e-003,6.736000e-004
600,1.235900e-003,6.771001e-004
601,1.267000e-003,6.684000e-004
602,1.288300e-003,6.746000e-004
603,1.277300e-003,6.806999e-004
604,1.250000e-003,6.831000e-004
605,1.084400e-003,6.835999e-004
606,9.963000e-004,6.868001e-004
607,1.329300e-003,6.893000e-004
608,1.007500e-003,6.915000e-004
609,9.642001e-004,6.938002e-004
610,1.229900e-003,6.955001e-004
611,1.439100e-003,6.926002e-004
612,1.542500e-003,7.036000e-004
613,1.223500e-003,7.018000e-004
614,1.016900e-003,7.001001e-004
615,1.314400e-003,7.026000e-004
616,1.354700e-003,7.084000e-004
617,1.312900e-003,7.079002e-004
618,1.280900e-003,7.114999e-004
619,1.338200e-003,7.090000e-004
620,1.319200e-003,7.159000e-004
621,1.329600e-003,7.109998e-004
622,1.246300e-003,7.174001e-004
623,1.171500e-003,7.188001e-004
624,1.512400e-003,7.207000e-004
625,1.378800e-003,7.281001e-004
626,1.037500e-003,7.328000e-004
627,1.002800e-003,7.422999e-004
628,1.107800e-003,7.408001e-004
629,1.152800e-003,7.445998e-004
630,1.175400e-003,7.459999e-004
631,1.114600e-003,7.513999e-004
632,1.224000e-003,7.513000e-004
633,1.486600e-003,7.584002e-004
634,1.308800e-003,7.563999e-004
635,1.341200e-003,7.679998e-004
636,1.248800e-003,7.663001e-004
637,1.225900e-003,7.642999e-004
638,1.319000e-003,7.698999e-004
639,1.264600e-003,7.752001e-004
640,1.186100e-003,7.784001e-004
641,1.249900e-003,7.867001e-004
642,1.411300e-003,7.848002e-004
643,1.421800e-003,7.866998e-004
644,1.483400e-003,7.940000e-004
645,1.519500e-003,7.922000e-004
646,1.231400e-003,7.833999e-004
647,1.484600e-003,7.917001e-004
648,1.329900e-003,7.906999e-004
649,1.312200e-003,7.942999e-004
650,1.127100e-003,8.014000e-004
651,1.500900e-003,7.948000e-004
652,1.500200e-003,8.073000e-004
653,1.348200e-003,8.059002e-004
654,1.523900e-003,8.143000e-004
655,1.352200e-003,8.167999e-004
656,1.542900e-003,8.185001e-004
657,1.524900e-003,8.231001e-004
