N,worst(secs),best(secs)
538,7.441000e-004,4.591001e-004
539,7.545000e-004,4.562999e-004
540,6.443001e-004,4.596000e-004
541,6.929000e-004,4.595001e-004
542,7.801000e-004,4.678001e-004
543,9.177001e-004,4.542002e-004
544,6.780000e-004,4.604000e-004
545,7.831000e-004,4.557001e-004
546,6.700000e-004,4.618999e-004
547,6.883000e-004,4.730001e-004
548,7.022000e-004,4.586000e-004
549,7.667001e-004,4.689000e-004
550,7.369998e-004,4.670001e-004
551,7.570998e-004,4.701002e-004
552,9.006001e-004,4.736001e-004
553,8.900000e-004,4.715999e-004
554,8.127000e-004,4.879001e-004
555,7.767000e-004,4.847001e-004
556,7.078000e-004,4.825999e-004
557,6.706002e-004,4.905998e-004
558,1.229400e-003,4.898000e-004
559,1.158100e-003,4.892000e-004
560,6.839002e-004,4.931001e-004
561,8.030001e-004,4.920999e-004
562,1.193200e-003,4.894000e-004
563,8.498000e-004,5.061999e-004
564,7.244998e-004,4.935998e-004
565,7.761000e-004,4.974999e-004
566,7.730999e-004,5.065000e-004
567,8.171001e-004,5.040001e-004
568,8.352001e-004,5.022001e-004
569,8.314000e-004,5.075000e-004
570,8.546000e-004,5.105999e-004
571,1.027400e-003,5.140998e-004
572,8.519001e-004,5.145001e-004
573,7.161000e-004,5.180999e-004
574,7.983001e-004,5.081000e-004
575,7.610000e-004,5.202999e-004
576,8.546000e-004,5.236000e-004
577,9.063999e-004,5.159001e-004
578,9.091001e-004,5.334001e-004
579,8.276999e-004,5.236999e-004
580,8.057998e-004,5.184000e-004
581,8.060001e-004,5.232999e-004
582,8.395999e-004,5.228999e-004
583,8.087000e-004,5.277998e-004
584,7.408001e-004,5.309999e-004
585,8.652001e-004,5.329000e-004
586,8.670001e-004,5.409999e-004
587,9.889998e-004,5.282999e-004
588,7.208001e-004,5.362001e-004
589,8.552000e-004,5.344001e-004
590,8.622000e-004,5.424002e-004
591,7.663001e-004,5.383000e-004
592,8.791001e-004,5.530999e-004
593,9.120000e-004,5.554999e-004
594,7.777000e-004,5.465001e-004
595,7.964000e-004,5.464999e-004
596,1.085000e-003,5.585998e-004
597,9.188000e-004,5.524999e-004
598,1.026000e-003,5.665000e-004
599,7.690999e-004,5.568999e-004
600,9.337000e-004,5.594001e-004
601,8.666001e-004,5.642001e-004
602,8.409999e-004,5.677999e-004
603,8.846000e-004,5.643000e-004
604,9.238999e-004,5.639999e-004
605,8.596000e-004,5.782999e-004
606,8.429999e-004,5.748002e-004
607,8.884999e-004,5.693000e-004
608,9.780000e-004,5.843001e-004
609,8.491999e-004,5.743001e-004
610,8.812000e-004,5.767001e-004
611,9.327000e-004,5.889002e-004
612,9.146000e-004,5.774000e-004
613,8.869001e-004,5.918001e-004
614,8.603998e-004,5.848999e-004
615,9.766999e-004,5.953999e-004
616,8.686001e-004,5.684998e-004
617,8.646001e-004,5.965999e-004
618,9.049000e-004,5.943000e-004
619,9.970001e-004,6.027999e-004
620,9.628001e-004,6.034002e-004
621,8.917002e-004,6.084000e-004
622,8.946001e-004,6.132000e-004
623,8.651998e-004,5.989000e-004
624,9.134000e-004,6.142999e-004
625,9.168999e-004,6.100000e-004
626,8.816998e-004,6.192999e-004
627,8.721999e-004,6.217000e-004
628,8.706001e-004,6.217000e-004
629,1.039400e-003,6.131001e-004
630,9.931999e-004,6.200001e-004
631,8.681000e-004,6.192001e-004
632,8.913002e-004,6.192001e-004
633,9.875998e-004,6.321999e-004
634,9.482000e-004,6.354998e-004
635,8.489999e-004,6.371001e-004
636,8.681000e-004,6.374998e-004
637,9.436999e-004,6.294001e-004
638,9.756000e-004,6.303999e-004
639,9.878001e-004,6.422000e-004
640,1.082600e-003,6.365001e-004
641,9.134000e-004,6.445998e-004
642,1.028200e-003,6.495998e-004
643,8.828999e-004,6.406999e-004
644,1.047300e-003,6.463001e-004
645,1.056300e-003,6.488001e-004
646,9.436999e-004,6.341999e-004
647,1.017200e-003,6.466000e-004
648,1.100700e-003,6.479002e-004
649,1.076900e-003,6.661001e-004
650,9.895999e-004,6.590001e-004
651,9.977999e-004,6.670002e-004
652,9.693000e-004,6.570001e-004
653,1.084100e-003,6.670000e-004
654,9.619999e-004,6.647001e-004
655,9.987999e-004,6.538001e-004
656,1.062000e-003,6.851999e-004
657,1.012000e-003,6.701001e-004
658,9.860999e-004,6.543000e-004
659,1.012200e-003,6.732999e-004
660,9.889002e-004,6.803998e-004
661,9.444002e-004,6.857999e-004
662,9.369000e-004,6.917999e-004
663,1.147000e-003,6.849999e-004
664,1.011400e-003,6.886001e-004
665,1.100000e-003,6.933000e-004
666,9.936001e-004,6.895999e-004
667,1.021200e-003,7.001001e-004
668,1.439500e-003,7.018000e-004
669,1.027500e-003,6.780000e-004
670,1.053900e-003,7.024999e-004
671,1.010300e-003,7.010000e-004
672,1.044900e-003,7.022999e-004
673,1.105700e-003,7.099998e-004
674,1.096900e-003,7.035001e-004
675,1.100000e-003,7.084000e-004
676,1.065100e-003,7.199000e-004
677,1.095900e-003,7.136001e-004
678,1.074500e-003,7.133000e-004
679,1.091900e-003,7.235000e-004
680,1.079900e-003,7.175000e-004
681,1.060100e-003,7.210001e-004
682,1.099800e-003,7.251000e-004
683,1.053000e-003,7.253001e-004
684,1.079700e-003,7.149000e-004
685,1.274200e-003,7.235000e-004
686,1.171200e-003,7.370000e-004
687,1.040500e-003,7.379001e-004
688,1.387000e-003,7.394000e-004
689,1.130800e-003,7.388000e-004
690,1.062100e-003,7.330000e-004
691,1.056500e-003,7.520998e-004
692,1.153100e-003,7.612000e-004
693,9.595900e-003,7.535000e-004
694,1.099200e-003,7.537000e-004
695,1.218900e-003,7.590998e-004
696,1.349000e-003,7.675001e-004
697,1.153100e-003,7.494001e-004
698,1.193800e-003,7.584000e-004
699,1.105200e-003,7.633001e-004
700,1.236100e-003,7.689002e-004
701,1.011900e-003,7.608999e-004
702,1.120400e-003,7.670000e-004
703,1.149600e-003,7.704999e-004
704,1.493700e-003,7.652000e-004
705,1.116600e-003,7.723998e-004
706,1.129100e-003,7.668999e-004
707,1.254800e-003,7.664999e-004
708,1.185900e-003,7.946000e-004
