N,worst(secs),best(secs)
775,3.239900e-003,1.054200e-003
776,1.653700e-003,1.062600e-003
777,1.948300e-003,1.062100e-003
778,2.046000e-003,1.056900e-003
779,1.688100e-003,1.060500e-003
780,1.474500e-003,1.060500e-003
781,2.048600e-003,1.065000e-003
782,2.005000e-003,1.075100e-003
783,1.776700e-003,1.067400e-003
784,1.725000e-003,1.073200e-003
785,2.094600e-003,1.069500e-003
786,2.063000e-003,1.085100e-003
787,4.066300e-003,1.087800e-003
788,2.380400e-003,1.087400e-003
789,1.700800e-003,1.092700e-003
790,1.970300e-003,1.089500e-003
791,2.024200e-003,1.094800e-003
792,1.931700e-003,1.099500e-003
793,2.324100e-003,1.109500e-003
794,1.717400e-003,1.104500e-003
795,2.229200e-003,1.113200e-003
796,2.004500e-003,1.103700e-003
797,2.221500e-003,1.103700e-003
798,2.160300e-003,1.117400e-003
799,1.980200e-003,1.119100e-003
800,1.743700e-003,1.119300e-003
801,1.882800e-003,1.122800e-003
802,2.394500e-003,1.123400e-003
803,1.601900e-003,1.129200e-003
804,1.574400e-003,1.129400e-003
805,1.819100e-003,1.135500e-003
806,1.796700e-003,1.141700e-003
807,1.897300e-003,1.133500e-003
808,2.067400e-003,1.133900e-003
809,1.796700e-003,1.135400e-003
810,1.579800e-003,1.138000e-003
811,2.167500e-003,1.149800e-003
812,1.853000e-003,1.152200e-003
813,1.850400e-003,1.153100e-003
814,1.722700e-003,1.159100e-003
815,1.796300e-003,1.156400e-003
816,1.684800e-003,1.150300e-003
817,1.714800e-003,1.167100e-003
818,1.792700e-003,1.167600e-003
819,1.776600e-003,1.164400e-003
820,1.854800e-003,1.173300e-003
821,1.703600e-003,1.174700e-003
822,1.890600e-003,1.169000e-003
823,1.629300e-003,1.181300e-003
824,1.698200e-003,1.180300e-003
825,1.725400e-003,1.193100e-003
826,2.317200e-003,1.179100e-003
827,1.700900e-003,1.193700e-003
828,1.897400e-003,1.197100e-003
829,2.122600e-003,1.199400e-003
830,1.842000e-003,1.196300e-003
831,1.779300e-003,1.205900e-003
832,1.759700e-003,1.197800e-003
833,1.663700e-003,1.207600e-003
834,2.385500e-003,1.211200e-003
835,2.270900e-003,1.216000e-003
836,1.623800e-003,1.224000e-003
837,2.316400e-003,1.216200e-003
838,1.739000e-003,1.220600e-003
839,1.866000e-003,1.226600e-003
840,2.703700e-003,1.228100e-003
841,1.844800e-003,1.237100e-003
842,1.914200e-003,1.232000e-003
843,1.812900e-003,1.242100e-003
844,1.672300e-003,1.239800e-003
845,2.050400e-003,1.236700e-003
846,1.796000e-003,1.239900e-003
847,2.021200e-003,1.248000e-003
848,1.855300e-003,1.249700e-003
849,1.715900e-003,1.256000e-003
850,2.247400e-003,1.265200e-003
851,1.775300e-003,1.261100e-003
852,1.863900e-003,1.268200e-003
853,1.763500e-003,1.272500e-003
854,1.830000e-003,1.268000e-003
855,1.811900e-003,1.276400e-003
856,1.830500e-003,1.269800e-003
857,1.737000e-003,1.270600e-003
858,1.822100e-003,1.287500e-003
859,1.843100e-003,1.290100e-003
860,1.691100e-003,1.280100e-003
861,1.852800e-003,1.289900e-003
862,2.203100e-003,1.287300e-003
863,1.963500e-003,1.298600e-003
864,1.547000e-003,1.297300e-003
865,2.309200e-003,1.302900e-003
866,1.863300e-003,1.300800e-003
867,2.101900e-003,1.306700e-003
868,1.826800e-003,1.302100e-003
869,2.007900e-003,1.315400e-003
870,1.924900e-003,1.311500e-003
871,1.822300e-003,1.322700e-003
872,2.711700e-003,1.320400e-003
873,1.855400e-003,1.322400e-003
874,2.030100e-003,1.326200e-003
875,2.313800e-003,1.331700e-003
876,1.834200e-003,1.330200e-003
877,2.137000e-003,1.337300e-003
878,2.499000e-003,1.341300e-003
879,1.682300e-003,1.323600e-003
880,1.900900e-003,1.342200e-003
881,1.949200e-003,1.349300e-003
882,2.131200e-003,1.349700e-003
883,1.990100e-003,1.347600e-003
884,2.151500e-003,1.361500e-003
885,2.267400e-003,1.356300e-003
886,2.121900e-003,1.356200e-003
887,1.987400e-003,1.363600e-003
888,1.934400e-003,1.357700e-003
889,1.913400e-003,1.374200e-003
890,1.787000e-003,1.373600e-003
891,2.339300e-003,1.377700e-003
892,2.092000e-003,1.379600e-003
893,2.624200e-003,1.387400e-003
894,2.352700e-003,1.383700e-003
895,1.821100e-003,1.387200e-003
896,1.945400e-003,1.388700e-003
897,2.053300e-003,1.393100e-003
898,2.242500e-003,1.389600e-003
899,2.120000e-003,1.399400e-003
900,2.362800e-003,1.404800e-003
901,2.220100e-003,1.414900e-003
902,1.913900e-003,1.415400e-003
903,1.986700e-003,1.416100e-003
904,2.057200e-003,1.419000e-003
905,2.183900e-003,1.415800e-003
906,2.397300e-003,1.409600e-003
907,2.995900e-003,1.421700e-003
908,2.900700e-003,1.428100e-003
909,1.804100e-003,1.437500e-003
910,2.212400e-003,1.435900e-003
911,2.956900e-003,1.436900e-003
912,1.982300e-003,1.441400e-003
913,3.022100e-003,1.443500e-003
914,1.998700e-003,1.450900e-003
915,2.705900e-003,1.455200e-003
916,2.392300e-003,1.447800e-003
917,1.919700e-003,1.455800e-003
918,2.026700e-003,1.465900e-003
919,2.420100e-003,1.471400e-003
920,2.277800e-003,1.465200e-003
921,2.436600e-003,1.473600e-003
922,2.040700e-003,1.472900e-003
923,2.224400e-003,1.483500e-003
924,2.174000e-003,1.475800e-003
925,2.466000e-003,1.485600e-003
926,2.408800e-003,1.481100e-003
927,2.281100e-003,1.491300e-003
928,2.358800e-003,1.491600e-003
929,2.386100e-003,1.493900e-003
930,2.065000e-003,1.499800e-003
931,2.302000e-003,1.493000e-003
932,2.443800e-003,1.492900e-003
933,2.320300e-003,1.507600e-003
934,2.339500e-003,1.505000e-003
935,2.022200e-003,1.506500e-003
936,3.298100e-003,1.513400e-003
937,2.192700e-003,1.511800e-003
938,2.775100e-003,1.523900e-003
939,2.712600e-003,1.523000e-003
940,2.612200e-003,1.526800e-003
941,2.547700e-003,1.535400e-003
942,2.418800e-003,1.533400e-003
943,2.743000e-003,1.531100e-003
944,2.257000e-003,1.541400e-003
945,2.988100e-003,1.526000e-003
946,2.637300e-003,1.543600e-003
947,2.179200e-003,1.540900e-003
948,2.130600e-003,1.552400e-003
949,3.005200e-003,1.552700e-003
950,2.268500e-003,1.554000e-003
951,2.514900e-003,1.550200e-003
952,3.172800e-003,1.573700e-003
953,2.654300e-003,1.566500e-003
954,2.438000e-003,1.582400e-003
955,2.422600e-003,1.571200e-003
956,1.976400e-003,1.576400e-003
957,3.127800e-003,1.579900e-003
958,2.623000e-003,1.585200e-003
959,2.988100e-003,1.587600e-003
960,2.535900e-003,1.587600e-003
961,2.497500e-003,1.587100e-003
962,3.354100e-003,1.600000e-003
963,2.906500e-003,1.600800e-003
964,2.553000e-003,1.604300e-003
965,1.966200e-003,1.604900e-003
966,2.395800e-003,1.612100e-003
967,2.411000e-003,1.617800e-003
968,2.227400e-003,1.622500e-003
969,2.418500e-003,1.614100e-003
970,2.271000e-003,1.622400e-003
971,2.334100e-003,1.617500e-003
972,2.459500e-003,1.635800e-003
973,2.424400e-003,1.616000e-003
974,2.429500e-003,1.639300e-003
975,2.598600e-003,1.639300e-003
976,2.333200e-003,1.641700e-003
977,2.335500e-003,1.650300e-003
978,2.940100e-003,1.651800e-003
979,2.072000e-003,1.660200e-003
980,2.309000e-003,1.652900e-003
981,2.490800e-003,1.664900e-003
982,2.625300e-003,1.664900e-003
983,2.649300e-003,1.670800e-003
984,2.354200e-003,1.666900e-003
985,3.514800e-003,1.651300e-003
986,3.509800e-003,1.674400e-003
987,2.701400e-003,1.669800e-003
988,2.683700e-003,1.680900e-003
989,2.739600e-003,1.682300e-003
990,2.587900e-003,1.688000e-003
991,2.487200e-003,1.691700e-003
992,2.853400e-003,1.698800e-003
993,2.441600e-003,1.701700e-003
994,2.893900e-003,1.698300e-003
995,3.023200e-003,1.710900e-003
996,2.443600e-003,1.709800e-003
997,2.377900e-003,1.709800e-003
998,2.918700e-003,1.720400e-003
999,2.384500e-003,1.719000e-003
1000,2.225800e-003,1.718200e-003
